quarks,B,S,J,status,dE
uuUUD,-0.3333333333333333,0,2.5,Energy,0.31256750000000033
uuUUS,-0.3333333333333333,1,0.5,Allowed,-0.07198449999999967
uuUUS,-0.3333333333333333,1,1.5,Energy,0.17620850000000043
uuUUS,-0.3333333333333333,1,2.5,Energy,0.4244015000000003
uuUUC,-0.3333333333333333,0,0.5,Allowed,-97.8258185
uuUUC,-0.3333333333333333,0,1.5,Allowed,-97.5776255
uuUUC,-0.3333333333333333,0,2.5,Allowed,-97.3294325
uuUUB,-0.3333333333333333,0,0.5,Allowed,-94.9258185
uuUUB,-0.3333333333333333,0,1.5,Allowed,-94.6776255
uuUUB,-0.3333333333333333,0,2.5,Allowed,-94.4294325
uuUDD,-0.3333333333333333,0,0.5,Allowed,-0.18381849999999966
uuUDD,-0.3333333333333333,0,1.5,Energy,0.06437450000000022
uuUDD,-0.3333333333333333,0,2.5,Energy,0.31256750000000033
uuUDS,-0.3333333333333333,1,0.5,Allowed,-0.07198449999999967
uuUDS,-0.3333333333333333,1,1.5,Energy,0.17620850000000043
uuUDS,-0.3333333333333333,1,2.5,Energy,0.4244015000000003
uuUDC,-0.3333333333333333,0,0.5,Allowed,-97.8258185
uuUDC,-0.3333333333333333,0,1.5,Allowed,-97.5776255
uuUDC,-0.3333333333333333,0,2.5,Allowed,-97.3294325
uuUDB,-0.3333333333333333,0,0.5,Allowed,-94.9258185
uuUDB,-0.3333333333333333,0,1.5,Allowed,-94.6776255
uuUDB,-0.3333333333333333,0,2.5,Allowed,-94.4294325
uuUSS,-0.3333333333333333,2,0.5,Energy,0.03984950000000009
uuUSS,-0.3333333333333333,2,1.5,Energy,0.2880425000000002
uuUSS,-0.3333333333333333,2,2.5,Energy,0.5362355000000003
uuUSC,-0.3333333333333333,1,0.5,Allowed,-97.7139845
uuUSC,-0.3333333333333333,1,1.5,Allowed,-97.4657915
uuUSC,-0.3333333333333333,1,2.5,Allowed,-97.2175985
uuUSB,-0.3333333333333333,1,0.5,Allowed,-94.8139845
uuUSB,-0.3333333333333333,1,1.5,Allowed,-94.5657915
uuUSB,-0.3333333333333333,1,2.5,Allowed,-94.3175985
uuUCC,-0.3333333333333333,0,0.5,Allowed,-96.5458185
uuUCC,-0.3333333333333333,0,1.5,Allowed,-96.2976255
uuUCC,-0.3333333333333333,0,2.5,Allowed,-96.0494325
uuUCB,-0.3333333333333333,0,0.5,Allowed,-93.6458185
uuUCB,-0.3333333333333333,0,1.5,Allowed,-93.3976255
uuUCB,-0.3333333333333333,0,2.5,Allowed,-93.1494325
uuUBB,-0.3333333333333333,0,0.5,Allowed,-90.7458185
uuUBB,-0.3333333333333333,0,1.5,Allowed,-90.4976255
uuUBB,-0.3333333333333333,0,2.5,Allowed,-90.2494325
uuDDD,-0.3333333333333333,0,0.5,Allowed,-0.18381849999999966
uuDDD,-0.3333333333333333,0,1.5,Energy,0.06437450000000022
uuDDD,-0.3333333333333333,0,2.5,Energy,0.31256750000000033
uuDDS,-0.3333333333333333,1,0.5,Allowed,-0.07198449999999967
uuDDS,-0.3333333333333333,1,1.5,Energy,0.17620850000000043
uuDDS,-0.3333333333333333,1,2.5,Energy,0.4244015000000003
uuDDC,-0.3333333333333333,0,0.5,Allowed,-97.8258185
uuDDC,-0.3333333333333333,0,1.5,Allowed,-97.5776255
uuDDC,-0.3333333333333333,0,2.5,Allowed,-97.3294325
uuDDB,-0.3333333333333333,0,0.5,Allowed,-94.9258185
uuDDB,-0.3333333333333333,0,1.5,Allowed,-94.6776255
uuDDB,-0.3333333333333333,0,2.5,Allowed,-94.4294325
uuDSS,-0.3333333333333333,2,0.5,Energy,0.03984950000000009
uuDSS,-0.3333333333333333,2,1.5,Energy,0.2880425000000002
uuDSS,-0.3333333333333333,2,2.5,Energy,0.5362355000000003
uuDSC,-0.3333333333333333,1,0.5,Allowed,-97.7139845
uuDSC,-0.3333333333333333,1,1.5,Allowed,-97.4657915
uuDSC,-0.3333333333333333,1,2.5,Allowed,-97.2175985
uuDSB,-0.3333333333333333,1,0.5,Allowed,-94.8139845
uuDSB,-0.3333333333333333,1,1.5,Allowed,-94.5657915
uuDSB,-0.3333333333333333,1,2.5,Allowed,-94.3175985
uuDCC,-0.3333333333333333,0,0.5,Allowed,-96.5458185
uuDCC,-0.3333333333333333,0,1.5,Allowed,-96.2976255
uuDCC,-0.3333333333333333,0,2.5,Allowed,-96.0494325
uuDCB,-0.3333333333333333,0,0.5,Allowed,-93.6458185
uuDCB,-0.3333333333333333,0,1.5,Allowed,-93.3976255
uuDCB,-0.3333333333333333,0,2.5,Allowed,-93.1494325
uuDBB,-0.3333333333333333,0,0.5,Allowed,-90.7458185
uuDBB,-0.3333333333333333,0,1.5,Allowed,-90.4976255
uuDBB,-0.3333333333333333,0,2.5,Allowed,-90.2494325
uuSSS,-0.3333333333333333,3,0.5,Energy,0.1516835000000003
uuSSS,-0.3333333333333333,3,1.5,Energy,0.3998765000000002
uuSSS,-0.3333333333333333,3,2.5,Energy,0.6480695000000003
uuSSC,-0.3333333333333333,2,0.5,Allowed,-97.6021505
uuSSC,-0.3333333333333333,2,1.5,Allowed,-97.3539575
uuSSC,-0.3333333333333333,2,2.5,Allowed,-97.1057645
uuSSB,-0.3333333333333333,2,0.5,Allowed,-94.7021505
uuSSB,-0.3333333333333333,2,1.5,Allowed,-94.4539575
uuSSB,-0.3333333333333333,2,2.5,Allowed,-94.2057645
uuSCC,-0.3333333333333333,1,0.5,Allowed,-96.4339845
uuSCC,-0.3333333333333333,1,1.5,Allowed,-96.1857915
uuSCC,-0.3333333333333333,1,2.5,Allowed,-95.93759850000001
uuSCB,-0.3333333333333333,1,0.5,Allowed,-93.5339845
uuSCB,-0.3333333333333333,1,1.5,Allowed,-93.2857915
uuSCB,-0.3333333333333333,1,2.5,Allowed,-93.0375985
uuSBB,-0.3333333333333333,1,0.5,Allowed,-90.6339845
uuSBB,-0.3333333333333333,1,1.5,Allowed,-90.3857915
uuSBB,-0.3333333333333333,1,2.5,Allowed,-90.1375985
uuCCC,-0.3333333333333333,0,0.5,Allowed,-95.0158185
uuCCC,-0.3333333333333333,0,1.5,Allowed,-94.7676255
uuCCC,-0.3333333333333333,0,2.5,Allowed,-94.5194325
uuCCB,-0.3333333333333333,0,0.5,Allowed,-92.1158185
uuCCB,-0.3333333333333333,0,1.5,Allowed,-91.8676255
uuCCB,-0.3333333333333333,0,2.5,Allowed,-91.6194325
uuCBB,-0.3333333333333333,0,0.5,Allowed,-89.2158185
uuCBB,-0.3333333333333333,0,1.5,Allowed,-88.9676255
uuCBB,-0.3333333333333333,0,2.5,Allowed,-88.7194325
uuBBB,-0.3333333333333333,0,0.5,Allowed,-86.3158185
uuBBB,-0.3333333333333333,0,1.5,Allowed,-86.0676255
uuBBB,-0.3333333333333333,0,2.5,Allowed,-85.8194325
udddd,1.6666666666666667,0,0.5,Energy,0.11048150000000034
udddd,1.6666666666666667,0,1.5,Energy,0.3586745
udddd,1.6666666666666667,0,2.5,Energy,0.6068675000000001
uddds,1.6666666666666667,-1,0.5,Allowed,-0.0013524999999998677
uddds,1.6666666666666667,-1,1.5,Energy,0.24684050000000046
uddds,1.6666666666666667,-1,2.5,Energy,0.4950335000000001
udddc,1.6666666666666667,0,0.5,Allowed,-97.5315185
udddc,1.6666666666666667,0,1.5,Allowed,-97.2833255
udddc,1.6666666666666667,0,2.5,Allowed,-97.0351325
udddb,1.6666666666666667,0,0.5,Allowed,-94.6315185
udddb,1.6666666666666667,0,1.5,Allowed,-94.3833255
udddb,1.6666666666666667,0,2.5,Allowed,-94.1351325
udddU,1.0,0,0.5,Energy,0.012381500000000267
udddU,1.0,0,1.5,Energy,0.26057450000000015
udddU,1.0,0,2.5,Energy,0.5087675000000003
udddD,1.0,0,0.5,Energy,0.012381500000000267
udddD,1.0,0,1.5,Energy,0.26057450000000015
udddD,1.0,0,2.5,Energy,0.5087675000000003
udddS,1.0,1,0.5,Energy,0.12421550000000048
udddS,1.0,1,1.5,Energy,0.37240850000000036
udddS,1.0,1,2.5,Energy,0.6206015000000005
udddC,1.0,0,0.5,Allowed,-97.6296185
udddC,1.0,0,1.5,Allowed,-97.3814255
udddC,1.0,0,2.5,Allowed,-97.1332325
udddB,1.0,0,0.5,Allowed,-94.7296185
udddB,1.0,0,1.5,Allowed,-94.4814255
udddB,1.0,0,2.5,Allowed,-94.2332325
uddss,1.6666666666666667,-2,0.5,Allowed,-0.11318649999999975
uddss,1.6666666666666667,-2,1.5,Energy,0.13500650000000025
uddss,1.6666666666666667,-2,2.5,Energy,0.38319950000000014
uddsc,1.6666666666666667,-1,0.5,Allowed,-97.6433525
uddsc,1.6666666666666667,-1,1.5,Allowed,-97.3951595
uddsc,1.6666666666666667,-1,2.5,Allowed,-97.1469665
uddsb,1.6666666666666667,-1,0.5,Allowed,-94.7433525
uddsb,1.6666666666666667,-1,1.5,Allowed,-94.4951595
uddsb,1.6666666666666667,-1,2.5,Allowed,-94.2469665
uddsU,1.0,-1,0.5,Allowed,-0.09945249999999983
uddsU,1.0,-1,1.5,Energy,0.14874050000000016
uddsU,1.0,-1,2.5,Energy,0.39693350000000027
uddsD,1.0,-1,0.5,Allowed,-0.09945249999999983
uddsD,1.0,-1,1.5,Energy,0.14874050000000016
uddsD,1.0,-1,2.5,Energy,0.39693350000000027
uddsS,1.0,0,0.5,Energy,0.012381500000000267
uddsS,1.0,0,1.5,Energy,0.26057450000000015
uddsS,1.0,0,2.5,Energy,0.5087675000000003
uddsC,1.0,-1,0.5,Allowed,-97.7414525
uddsC,1.0,-1,1.5,Allowed,-97.4932595
uddsC,1.0,-1,2.5,Allowed,-97.24506650000001
uddsB,1.0,-1,0.5,Allowed,-94.8414525
uddsB,1.0,-1,1.5,Allowed,-94.5932595
uddsB,1.0,-1,2.5,Allowed,-94.3450665
uddcc,1.6666666666666667,0,0.5,Allowed,-96.3315185
uddcc,1.6666666666666667,0,1.5,Allowed,-96.0833255
uddcc,1.6666666666666667,0,2.5,Allowed,-95.8351325
uddcb,1.6666666666666667,0,0.5,Allowed,-93.3515185
uddcb,1.6666666666666667,0,1.5,Allowed,-93.1033255
uddcb,1.6666666666666667,0,2.5,Allowed,-92.8551325
uddcU,1.0,0,0.5,Allowed,-97.6296185
uddcU,1.0,0,1.5,Allowed,-97.3814255
uddcU,1.0,0,2.5,Allowed,-97.1332325
uddcD,1.0,0,0.5,Allowed,-97.6296185
uddcD,1.0,0,1.5,Allowed,-97.3814255
uddcD,1.0,0,2.5,Allowed,-97.1332325
uddcS,1.0,1,0.5,Allowed,-97.5177845
uddcS,1.0,1,1.5,Allowed,-97.2695915
uddcS,1.0,1,2.5,Allowed,-97.0213985
uddcC,1.0,0,0.5,Allowed,-96.3496185
uddcC,1.0,0,1.5,Allowed,-96.1014255
uddcC,1.0,0,2.5,Allowed,-95.8532325
uddcB,1.0,0,0.5,Allowed,-93.4496185
uddcB,1.0,0,1.5,Allowed,-93.2014255
uddcB,1.0,0,2.5,Allowed,-92.9532325
uddbb,1.6666666666666667,0,0.5,Allowed,-90.6115185
uddbb,1.6666666666666667,0,1.5,Allowed,-90.3633255
uddbb,1.6666666666666667,0,2.5,Allowed,-90.1151325
uddbU,1.0,0,0.5,Allowed,-94.7296185
uddbU,1.0,0,1.5,Allowed,-94.4814255
uddbU,1.0,0,2.5,Allowed,-94.2332325
uddbD,1.0,0,0.5,Allowed,-94.7296185
uddbD,1.0,0,1.5,Allowed,-94.4814255
uddbD,1.0,0,2.5,Allowed,-94.2332325
uddbS,1.0,1,0.5,Allowed,-94.6177845
uddbS,1.0,1,1.5,Allowed,-94.3695915
uddbS,1.0,1,2.5,Allowed,-94.1213985
uddbC,1.0,0,0.5,Allowed,-93.4496185
uddbC,1.0,0,1.5,Allowed,-93.2014255
uddbC,1.0,0,2.5,Allowed,-92.9532325
uddbB,1.0,0,0.5,Allowed,-90.54961850000001
uddbB,1.0,0,1.5,Allowed,-90.3014255
uddbB,1.0,0,2.5,Allowed,-90.05323250000001
uddUU,0.3333333333333333,0,0.5,Allowed,-0.08571849999999981
uddUU,0.3333333333333333,0,1.5,Energy,0.16247450000000008
uddUU,0.3333333333333333,0,2.5,Energy,0.4106675000000002
uddUD,0.3333333333333333,0,0.5,Allowed,-0.08571849999999981
uddUD,0.3333333333333333,0,1.5,Energy,0.16247450000000008
uddUD,0.3333333333333333,0,2.5,Energy,0.4106675000000002
uddUS,0.3333333333333333,1,0.5,Energy,0.02611550000000018
uddUS,0.3333333333333333,1,1.5,Energy,0.2743085000000005
uddUS,0.3333333333333333,1,2.5,Energy,0.5225015000000002
uddUC,0.3333333333333333,0,0.5,Allowed,-97.7277185
uddUC,0.3333333333333333,0,1.5,Allowed,-97.4795255
uddUC,0.3333333333333333,0,2.5,Allowed,-97.2313325
uddUB,0.3333333333333333,0,0.5,Allowed,-94.8277185
uddUB,0.3333333333333333,0,1.5,Allowed,-94.5795255
uddUB,0.3333333333333333,0,2.5,Allowed,-94.3313325
uddDD,0.3333333333333333,0,0.5,Allowed,-0.08571849999999981
uddDD,0.3333333333333333,0,1.5,Energy,0.16247450000000008
uddDD,0.3333333333333333,0,2.5,Energy,0.4106675000000002
uddDS,0.3333333333333333,1,0.5,Energy,0.02611550000000018
uddDS,0.3333333333333333,1,1.5,Energy,0.2743085000000005
uddDS,0.3333333333333333,1,2.5,Energy,0.5225015000000002
uddDC,0.3333333333333333,0,0.5,Allowed,-97.7277185
uddDC,0.3333333333333333,0,1.5,Allowed,-97.4795255
uddDC,0.3333333333333333,0,2.5,Allowed,-97.2313325
uddDB,0.3333333333333333,0,0.5,Allowed,-94.8277185
uddDB,0.3333333333333333,0,1.5,Allowed,-94.5795255
uddDB,0.3333333333333333,0,2.5,Allowed,-94.3313325
uddSS,0.3333333333333333,2,0.5,Energy,0.1379495000000004
uddSS,0.3333333333333333,2,1.5,Energy,0.3861425000000003
uddSS,0.3333333333333333,2,2.5,Energy,0.6343355000000004
uddSC,0.3333333333333333,1,0.5,Allowed,-97.61588449999999
uddSC,0.3333333333333333,1,1.5,Allowed,-97.3676915
uddSC,0.3333333333333333,1,2.5,Allowed,-97.1194985
uddSB,0.3333333333333333,1,0.5,Allowed,-94.7158845
uddSB,0.3333333333333333,1,1.5,Allowed,-94.4676915
uddSB,0.3333333333333333,1,2.5,Allowed,-94.2194985
uddCC,0.3333333333333333,0,0.5,Allowed,-96.4477185
uddCC,0.3333333333333333,0,1.5,Allowed,-96.1995255
uddCC,0.3333333333333333,0,2.5,Allowed,-95.9513325
uddCB,0.3333333333333333,0,0.5,Allowed,-93.5477185
uddCB,0.3333333333333333,0,1.5,Allowed,-93.2995255
uddCB,0.3333333333333333,0,2.5,Allowed,-93.0513325
uddBB,0.3333333333333333,0,0.5,Allowed,-90.6477185
uddBB,0.3333333333333333,0,1.5,Allowed,-90.3995255
uddBB,0.3333333333333333,0,2.5,Allowed,-90.1513325
udsss,1.6666666666666667,-3,0.5,Allowed,-0.22502049999999985
udsss,1.6666666666666667,-3,1.5,Energy,0.023172500000000262
udsss,1.6666666666666667,-3,2.5,Energy,0.27136550000000037
udssc,1.6666666666666667,-2,0.5,Allowed,-97.7551865
udssc,1.6666666666666667,-2,1.5,Allowed,-97.5069935
udssc,1.6666666666666667,-2,2.5,Allowed,-97.2588005
udssb,1.6666666666666667,-2,0.5,Allowed,-94.8551865
udssb,1.6666666666666667,-2,1.5,Allowed,-94.6069935
udssb,1.6666666666666667,-2,2.5,Allowed,-94.3588005
udssU,1.0,-2,0.5,Allowed,-0.2112864999999997
udssU,1.0,-2,1.5,Energy,0.036906500000000175
udssU,1.0,-2,2.5,Energy,0.2850995000000003
udssD,1.0,-2,0.5,Allowed,-0.2112864999999997
udssD,1.0,-2,1.5,Energy,0.036906500000000175
udssD,1.0,-2,2.5,Energy,0.2850995000000003
udssS,1.0,-1,0.5,Allowed,-0.09945249999999983
udssS,1.0,-1,1.5,Energy,0.14874050000000016
udssS,1.0,-1,2.5,Energy,0.39693350000000027
udssC,1.0,-2,0.5,Allowed,-97.8532865
udssC,1.0,-2,1.5,Allowed,-97.6050935
udssC,1.0,-2,2.5,Allowed,-97.3569005
udssB,1.0,-2,0.5,Allowed,-94.9532865
udssB,1.0,-2,1.5,Allowed,-94.7050935
udssB,1.0,-2,2.5,Allowed,-94.4569005
udscc,1.6666666666666667,-1,0.5,Allowed,-96.4433525
udscc,1.6666666666666667,-1,1.5,Allowed,-96.1951595
udscc,1.6666666666666667,-1,2.5,Allowed,-95.9469665
udscb,1.6666666666666667,-1,0.5,Allowed,-93.4633525
udscb,1.6666666666666667,-1,1.5,Allowed,-93.2151595
udscb,1.6666666666666667,-1,2.5,Allowed,-92.9669665
udscU,1.0,-1,0.5,Allowed,-97.7414525
udscU,1.0,-1,1.5,Allowed,-97.4932595
udscU,1.0,-1,2.5,Allowed,-97.24506650000001
udscD,1.0,-1,0.5,Allowed,-97.7414525
udscD,1.0,-1,1.5,Allowed,-97.4932595
udscD,1.0,-1,2.5,Allowed,-97.24506650000001
udscS,1.0,0,0.5,Allowed,-97.6296185
udscS,1.0,0,1.5,Allowed,-97.3814255
udscS,1.0,0,2.5,Allowed,-97.1332325
udscC,1.0,-1,0.5,Allowed,-96.46145250000001
udscC,1.0,-1,1.5,Allowed,-96.2132595
udscC,1.0,-1,2.5,Allowed,-95.9650665
udscB,1.0,-1,0.5,Allowed,-93.5614525
udscB,1.0,-1,1.5,Allowed,-93.3132595
udscB,1.0,-1,2.5,Allowed,-93.0650665
udsbb,1.6666666666666667,-1,0.5,Allowed,-90.7233525
udsbb,1.6666666666666667,-1,1.5,Allowed,-90.4751595
udsbb,1.6666666666666667,-1,2.5,Allowed,-90.2269665
udsbU,1.0,-1,0.5,Allowed,-94.8414525
udsbU,1.0,-1,1.5,Allowed,-94.5932595
udsbU,1.0,-1,2.5,Allowed,-94.3450665
udsbD,1.0,-1,0.5,Allowed,-94.8414525
udsbD,1.0,-1,1.5,Allowed,-94.5932595
udsbD,1.0,-1,2.5,Allowed,-94.3450665
udsbS,1.0,0,0.5,Allowed,-94.7296185
udsbS,1.0,0,1.5,Allowed,-94.4814255
udsbS,1.0,0,2.5,Allowed,-94.2332325
udsbC,1.0,-1,0.5,Allowed,-93.5614525
udsbC,1.0,-1,1.5,Allowed,-93.3132595
udsbC,1.0,-1,2.5,Allowed,-93.0650665
udsbB,1.0,-1,0.5,Allowed,-90.6614525
udsbB,1.0,-1,1.5,Allowed,-90.4132595
udsbB,1.0,-1,2.5,Allowed,-90.1650665
udsUU,0.3333333333333333,-1,0.5,Allowed,-0.1975524999999999
udsUU,0.3333333333333333,-1,1.5,Energy,0.05064050000000009
udsUU,0.3333333333333333,-1,2.5,Energy,0.2988335000000002
udsUD,0.3333333333333333,-1,0.5,Allowed,-0.1975524999999999
udsUD,0.3333333333333333,-1,1.5,Energy,0.05064050000000009
udsUD,0.3333333333333333,-1,2.5,Energy,0.2988335000000002
udsUS,0.3333333333333333,0,0.5,Allowed,-0.08571849999999981
udsUS,0.3333333333333333,0,1.5,Energy,0.16247450000000008
udsUS,0.3333333333333333,0,2.5,Energy,0.4106675000000002
udsUC,0.3333333333333333,-1,0.5,Allowed,-97.8395525
udsUC,0.3333333333333333,-1,1.5,Allowed,-97.5913595
udsUC,0.3333333333333333,-1,2.5,Allowed,-97.3431665
udsUB,0.3333333333333333,-1,0.5,Allowed,-94.9395525
udsUB,0.3333333333333333,-1,1.5,Allowed,-94.6913595
udsUB,0.3333333333333333,-1,2.5,Allowed,-94.4431665
udsDD,0.3333333333333333,-1,0.5,Allowed,-0.1975524999999999
udsDD,0.3333333333333333,-1,1.5,Energy,0.05064050000000009
udsDD,0.3333333333333333,-1,2.5,Energy,0.2988335000000002
udsDS,0.3333333333333333,0,0.5,Allowed,-0.08571849999999981
udsDS,0.3333333333333333,0,1.5,Energy,0.16247450000000008
udsDS,0.3333333333333333,0,2.5,Energy,0.4106675000000002
udsDC,0.3333333333333333,-1,0.5,Allowed,-97.8395525
udsDC,0.3333333333333333,-1,1.5,Allowed,-97.5913595
udsDC,0.3333333333333333,-1,2.5,Allowed,-97.3431665
udsDB,0.3333333333333333,-1,0.5,Allowed,-94.9395525
udsDB,0.3333333333333333,-1,1.5,Allowed,-94.6913595
udsDB,0.3333333333333333,-1,2.5,Allowed,-94.4431665
udsSS,0.3333333333333333,1,0.5,Energy,0.02611550000000018
udsSS,0.3333333333333333,1,1.5,Energy,0.2743085000000005
udsSS,0.3333333333333333,1,2.5,Energy,0.5225015000000002
udsSC,0.3333333333333333,0,0.5,Allowed,-97.7277185
udsSC,0.3333333333333333,0,1.5,Allowed,-97.4795255
udsSC,0.3333333333333333,0,2.5,Allowed,-97.2313325
udsSB,0.3333333333333333,0,0.5,Allowed,-94.8277185
udsSB,0.3333333333333333,0,1.5,Allowed,-94.5795255
udsSB,0.3333333333333333,0,2.5,Allowed,-94.3313325
udsCC,0.3333333333333333,-1,0.5,Allowed,-96.5595525
udsCC,0.3333333333333333,-1,1.5,Allowed,-96.3113595
udsCC,0.3333333333333333,-1,2.5,Allowed,-96.0631665
udsCB,0.3333333333333333,-1,0.5,Allowed,-93.6595525
udsCB,0.3333333333333333,-1,1.5,Allowed,-93.4113595
udsCB,0.3333333333333333,-1,2.5,Allowed,-93.1631665
udsBB,0.3333333333333333,-1,0.5,Allowed,-90.7595525
udsBB,0.3333333333333333,-1,1.5,Allowed,-90.5113595
udsBB,0.3333333333333333,-1,2.5,Allowed,-90.2631665
udccc,1.6666666666666667,0,0.5,Allowed,-94.8015185
udccc,1.6666666666666667,0,1.5,Allowed,-94.5533255
udccc,1.6666666666666667,0,2.5,Allowed,-94.3051325
udccb,1.6666666666666667,0,0.5,Allowed,-91.9015185
udccb,1.6666666666666667,0,1.5,Allowed,-91.6533255
udccb,1.6666666666666667,0,2.5,Allowed,-91.40513250000001
udccU,1.0,0,0.5,Allowed,-0.46461850000000027
udccU,1.0,0,1.5,Allowed,-0.21642550000000016
udccU,1.0,0,2.5,Energy,0.03176749999999995
udccD,1.0,0,0.5,Allowed,-0.46461850000000027
udccD,1.0,0,1.5,Allowed,-0.21642550000000016
udccD,1.0,0,2.5,Energy,0.03176749999999995
udccS,1.0,1,0.5,Allowed,-0.35278449999999983
udccS,1.0,1,1.5,Allowed,-0.10459149999999973
udccS,1.0,1,2.5,Energy,0.14360149999999994
udccC,1.0,0,0.5,Allowed,-94.8996185
udccC,1.0,0,1.5,Allowed,-94.6514255
udccC,1.0,0,2.5,Allowed,-94.4032325
udccB,1.0,0,0.5,Energy,3.9653815000000012
udccB,1.0,0,1.5,Energy,4.2135745
udccB,1.0,0,2.5,Energy,4.4617675000000006
udcbb,1.6666666666666667,0,0.5,Allowed,-89.0815185
udcbb,1.6666666666666667,0,1.5,Allowed,-88.8333255
udcbb,1.6666666666666667,0,2.5,Allowed,-88.5851325
udcbU,1.0,0,0.5,Allowed,-93.4496185
udcbU,1.0,0,1.5,Allowed,-93.2014255
udcbU,1.0,0,2.5,Allowed,-92.9532325
udcbD,1.0,0,0.5,Allowed,-93.4496185
udcbD,1.0,0,1.5,Allowed,-93.2014255
udcbD,1.0,0,2.5,Allowed,-92.9532325
udcbS,1.0,1,0.5,Allowed,-93.3377845
udcbS,1.0,1,1.5,Allowed,-93.0895915
udcbS,1.0,1,2.5,Allowed,-92.8413985
udcbC,1.0,0,0.5,Allowed,-91.9196185
udcbC,1.0,0,1.5,Allowed,-91.6714255
udcbC,1.0,0,2.5,Allowed,-91.4232325
udcbB,1.0,0,0.5,Allowed,-89.0196185
udcbB,1.0,0,1.5,Allowed,-88.7714255
udcbB,1.0,0,2.5,Allowed,-88.5232325
udcUU,0.3333333333333333,0,0.5,Allowed,-97.7277185
udcUU,0.3333333333333333,0,1.5,Allowed,-97.4795255
udcUU,0.3333333333333333,0,2.5,Allowed,-97.2313325
udcUD,0.3333333333333333,0,0.5,Allowed,-97.7277185
udcUD,0.3333333333333333,0,1.5,Allowed,-97.4795255
udcUD,0.3333333333333333,0,2.5,Allowed,-97.2313325
udcUS,0.3333333333333333,1,0.5,Allowed,-97.61588449999999
udcUS,0.3333333333333333,1,1.5,Allowed,-97.3676915
udcUS,0.3333333333333333,1,2.5,Allowed,-97.1194985
udcUC,0.3333333333333333,0,0.5,Allowed,-96.4477185
udcUC,0.3333333333333333,0,1.5,Allowed,-96.1995255
udcUC,0.3333333333333333,0,2.5,Allowed,-95.9513325
udcUB,0.3333333333333333,0,0.5,Allowed,-93.5477185
udcUB,0.3333333333333333,0,1.5,Allowed,-93.2995255
udcUB,0.3333333333333333,0,2.5,Allowed,-93.0513325
udcDD,0.3333333333333333,0,0.5,Allowed,-97.7277185
udcDD,0.3333333333333333,0,1.5,Allowed,-97.4795255
udcDD,0.3333333333333333,0,2.5,Allowed,-97.2313325
udcDS,0.3333333333333333,1,0.5,Allowed,-97.61588449999999
udcDS,0.3333333333333333,1,1.5,Allowed,-97.3676915
udcDS,0.3333333333333333,1,2.5,Allowed,-97.1194985
udcDC,0.3333333333333333,0,0.5,Allowed,-96.4477185
udcDC,0.3333333333333333,0,1.5,Allowed,-96.1995255
udcDC,0.3333333333333333,0,2.5,Allowed,-95.9513325
udcDB,0.3333333333333333,0,0.5,Allowed,-93.5477185
udcDB,0.3333333333333333,0,1.5,Allowed,-93.2995255
udcDB,0.3333333333333333,0,2.5,Allowed,-93.0513325
udcSS,0.3333333333333333,2,0.5,Allowed,-97.5040505
udcSS,0.3333333333333333,2,1.5,Allowed,-97.2558575
udcSS,0.3333333333333333,2,2.5,Allowed,-97.0076645
udcSC,0.3333333333333333,1,0.5,Allowed,-96.3358845
udcSC,0.3333333333333333,1,1.5,Allowed,-96.0876915
udcSC,0.3333333333333333,1,2.5,Allowed,-95.8394985
udcSB,0.3333333333333333,1,0.5,Allowed,-93.4358845
udcSB,0.3333333333333333,1,1.5,Allowed,-93.1876915
udcSB,0.3333333333333333,1,2.5,Allowed,-92.9394985
udcCC,0.3333333333333333,0,0.5,Allowed,-94.9177185
udcCC,0.3333333333333333,0,1.5,Allowed,-94.6695255
udcCC,0.3333333333333333,0,2.5,Allowed,-94.4213325
udcCB,0.3333333333333333,0,0.5,Allowed,-92.0177185
udcCB,0.3333333333333333,0,1.5,Allowed,-91.7695255
udcCB,0.3333333333333333,0,2.5,Allowed,-91.5213325
udcBB,0.3333333333333333,0,0.5,Allowed,-89.1177185
udcBB,0.3333333333333333,0,1.5,Allowed,-88.86952550000001
udcBB,0.3333333333333333,0,2.5,Allowed,-88.6213325
udbbb,1.6666666666666667,0,0.5,Allowed,-86.1815185
udbbb,1.6666666666666667,0,1.5,Allowed,-85.9333255
udbbb,1.6666666666666667,0,2.5,Allowed,-85.68513250000001
udbbU,1.0,0,0.5,Allowed,-90.7096185
udbbU,1.0,0,1.5,Allowed,-90.4614255
udbbU,1.0,0,2.5,Allowed,-90.2132325
udbbD,1.0,0,0.5,Allowed,-90.7096185
udbbD,1.0,0,1.5,Allowed,-90.4614255
udbbD,1.0,0,2.5,Allowed,-90.2132325
udbbS,1.0,1,0.5,Allowed,-90.5977845
udbbS,1.0,1,1.5,Allowed,-90.3495915
udbbS,1.0,1,2.5,Allowed,-90.1013985
udbbC,1.0,0,0.5,Allowed,-89.1796185
udbbC,1.0,0,1.5,Allowed,-88.9314255
udbbC,1.0,0,2.5,Allowed,-88.6832325
udbbB,1.0,0,0.5,Allowed,-86.2796185
udbbB,1.0,0,1.5,Allowed,-86.0314255
udbbB,1.0,0,2.5,Allowed,-85.7832325
udbUU,0.3333333333333333,0,0.5,Allowed,-94.8277185
udbUU,0.3333333333333333,0,1.5,Allowed,-94.5795255
